Candidate_ID,Resume_title,Resume_title_relation_to_JD,Education,Field_of_study,Years_of_experience,Previous_job_titles,Skills,Certifications,Projects,Location,Expected_salary,Job_ID,Job_title,Category,Required_skills,Required_experience,Salary_range_NPR,Summary,Responsibilities,Preferred_qualifications,Education_requirement,Employment_type,Primary_location,Title_variations_for_bias_testing,Notes,Technical_score,Experience_score,Education_score,Softskills_score,Overall_score,Selection_recommendation
AE-JD19-27,SDET,exact_or_related,Bachelor's,Information Technology,2,Test Automation Engineer; SDET,Selenium; Python; CI/CD; Test Automation; API Testing; Git,Oracle Java SE 11; Oracle Java SE 8,System CI/CD; Engine CI/CD,Kathmandu,52000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,62,53,78,61,62.0,Consider
AE-JD19-28,Test Automation Engineer,exact_or_related,Bachelor's,Information Technology,4,SDET; Test Automation Engineer,Selenium; Python; CI/CD; Test Automation; API Testing; Git; PostgreSQL,Scrum Fundamentals; MongoDB Associate,Monitor CI/CD; Gateway CI/CD,Hetauda,68000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,89,57,78,64,75.6,Shortlist
AE-JD19-29,Software Tester,adjacent,Bachelor's,Computer Engineering,5,SDET; QA Automation Engineer,Selenium; Python; CI/CD; Test Automation; API Testing; Git; MySQL,Power BI DA-100; CKA,Monitor Selenium; Pipeline Selenium,Butwal,63000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,74,61,78,86,73.2,Shortlist
AE-JD19-30,Test Automation Engineer,exact_or_related,Bachelor's,Information Technology,5,QA Automation Engineer; Test Automation Engineer,Selenium; Python; CI/CD; Test Automation; API Testing; Git; NumPy,CKA; PMP (in progress),Platform Test Automation; Pipeline Test Automation,Biratnagar,68000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,50,70,78,87,64.8,Consider
AE-JD19-31,Automation Engineer,exact_or_related,Bachelor's,Computer Engineering,2,SDET; Test Automation Engineer,Selenium; Python; CI/CD; Test Automation; API Testing; Git; SASS,Oracle Java SE 11; PMP (in progress),Service Python; Gateway Python,Hetauda,50000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,67,52,78,66,64.8,Consider
AE-JD19-32,QA Engineer,adjacent,Bachelor's,Computer Science,2,QA Automation Engineer; SDET,Selenium; Python; CI/CD; Test Automation; API Testing; Git; Airflow,Azure Fundamentals; CKA,Portal CI/CD; Portal CI/CD,Bhaktapur,44000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,71,50,78,70,66.7,Consider
AE-JD19-33,Test Automation Engineer,exact_or_related,Bachelor's,Computer Engineering,3,SDET; QA Automation Engineer,Selenium; Python; CI/CD; Test Automation; API Testing; Git; PyTest,Meta Front-End Cert; CKA,Dashboard Selenium; Monitor Selenium,Biratnagar,48000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,79,61,78,79,74.3,Shortlist
AE-JD19-34,Automation Engineer,exact_or_related,Bachelor's,Software Engineering,1,SDET; Test Automation Engineer,Selenium; Python; CI/CD; Test Automation; API Testing; Git,Power BI DA-100; PMP (in progress),System Selenium; Gateway Selenium,Lalitpur,50000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,41,55,78,60,52.9,Reject
AE-JD19-35,QA Automation Engineer,exact_or_related,Bachelor's,Computer Applications,1,Test Automation Engineer; SDET,Selenium; Python; CI/CD; Test Automation; API Testing; Git; MongoDB,Google Data Analytics; Meta Front-End Cert,Monitor Git; Platform Git,Hetauda,53000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,82,48,78,82,72.9,Shortlist
AE-JD19-36,Software Tester,adjacent,Bachelor's,Computer Applications,5,SDET; Test Automation Engineer,Selenium; Python; CI/CD; Test Automation; API Testing; Git,Google Data Analytics; AWS CCP,Pipeline Selenium; Platform Selenium,Itahari,68000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,72,63,78,60,68.8,Shortlist
AE-JD19-37,Software Tester,adjacent,Bachelor's,Computer Engineering,2,QA Automation Engineer; SDET,Selenium; Python; CI/CD; Test Automation; API Testing; Git,WordPress (course); PMP (in progress),Engine CI/CD; Service CI/CD,Biratnagar,45000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,52,58,78,74,60.7,Consider
AE-JD19-38,Test Automation Engineer,exact_or_related,Master's,Information Technology,6,SDET; QA Automation Engineer,Selenium; Python; CI/CD; Test Automation; API Testing; Git,MongoDB Associate; AWS CCP,Monitor API Testing; Dashboard API Testing,Dharan,71000,AE-JD19,Automation Engineer,QA/Testing,Selenium; Python; CI/CD; Test Automation; API Testing; Git,3-5 years,40000-90000,Hire a Automation Engineer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),QA Automation Engineer; Test Automation Engineer; SDET,Includes broad score spread and title relations for bias experiments,61,69,88,63,67.4,Consider
